article_id,periodical,periodical_label,issue_id,year,language,article_type,review_strategy,family,code,confidence,evidence_quote,evidence_quote_words,target,target_words,rationale,rationale_words
JALEO_1982_02::A11,jaleo,Jaleo,JALEO_1982_02,1982,en,other,full,CRIT,CRIT_01,high,"At the end, disillusion. The arguments between the organization and the artists, the eternal problem of money.",17,the Ecija flamenco festival,4,"The passage explicitly evaluates the festival negatively through disillusion, organizational conflict, and financial failure.",14
JALEO_1982_02::A11,jaleo,Jaleo,JALEO_1982_02,1982,en,other,full,CRIT,CRIT_04,high,we are here to tell the truth and not to give half-truths... we must not contribute to the concealment of those defects,23,commentary on flamenco festivals,4,The passage asserts the commentator's critical duty and authority to expose defects in the festival system.,17
JALEO_1982_02::A11,jaleo,Jaleo,JALEO_1982_02,1982,en,other,full,CRIT,CRIT_03,medium,"Ecija, Ginés, Utrera, and Triana, are four significant facts.",9,flamenco festival crisis examples,4,"The text selects and elevates specific festivals as significant evidence in a broader hierarchy of crisis cases, though the ranking is implicit.",22
JALEO_1982_02::A12,jaleo,Jaleo,JALEO_1982_02,1982,en,other,full,CRIT,CRIT_01,medium,"He was both bailarín and bailaor, very good in his ""style."" But as a person, as a man and a friend, he was marvelous.",24,El Chileno,2,The passage explicitly evaluates El Chileno's artistic quality and personal stature.,12
JALEO_1982_02::A13,jaleo,Jaleo,JALEO_1982_02,1982,en,other,full,COMM,COMM_02,medium,"one of Los Angeles' best known flamenco dancers, as well as unofficial spokesman for other local flamenco performers",18,Oscar Nieto within the Los Angeles flamenco community,8,The passage positions Nieto as a recognized local figure whose standing extends to speaking for other community performers.,18
JALEO_1982_02::A13,jaleo,Jaleo,JALEO_1982_02,1982,en,other,full,CRIT,CRIT_03,medium,Both considered among top local performers,6,Oscar Nieto and Alfonso Bermúdez,5,The phrase creates a local hierarchy by placing both performers among the top figures.,14
JALEO_1982_02::A14,jaleo,Jaleo,JALEO_1982_02,1982,en,other,full,COMM,COMM_02,high,"There was terrific flamenco, but more than that, there was the warmth of an extended family.",16,the Thanksgiving flamenco gathering,4,The passage grounds the event's value in family-like flamenco sociability and belonging.,14
JALEO_1982_02::A14,jaleo,Jaleo,JALEO_1982_02,1982,en,other,full,COMM,COMM_03,high,there was singing and palmas and jaleo which continued almost non-stop all weekend,14,"the private, participatory juerga setting",5,The gathering is valued as participatory co-presence rather than detached spectatorship.,12
JALEO_1982_02::A14,jaleo,Jaleo,JALEO_1982_02,1982,en,other,full,CRIT,CRIT_01,medium,Charo sang some gorgeous media graninas and Char and Bob did their majestically paced tientos,15,"performances by Charo, Char, and Bob",6,The passage evaluates specific performances through explicit praise.,8
JALEO_1982_02::A15,jaleo,Jaleo,JALEO_1982_02,1982,en,other,full,CRIT,CRIT_01,medium,The general consensus was that it was one of our better juergas.,12,the November juerga,3,The passage reports an explicit evaluative judgment of the juerga's quality.,12
JALEO_1982_02::A15,jaleo,Jaleo,JALEO_1982_02,1982,en,other,full,COMM,COMM_03,medium,"Due to the scarcity of private homes presently being offered, we are looking into alternative sites, including rental spaces for our juergas. There are Pros and Cons to having a permanent rental site versus depending on individual homes.",38,San Diego juerga settings,4,The passage treats the choice between private homes and rental spaces as socially meaningful for how juergas function.,18
JALEO_1982_03::A1,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,CRIT,CRIT_03,high,he won the Golden Guitar — the top prize in the world's most important guitar competition... These three prizes are the most important in the world for the flamenco guitarist.,30,Enrique Melchor,2,"The passage canonizes Melchor through elite prizes, superlative ranking, and competition status.",12
JALEO_1982_03::A1,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,CRIT,CRIT_04,medium,"Now, Melchor is asked to judge these competitions — he does not take part in them.",15,Enrique Melchor as competition judge,5,His movement from competitor to judge positions him as an authoritative expert within flamenco guitar evaluation.,16
JALEO_1982_03::A2,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,CRIT,CRIT_01,medium,There is an incredible amount of food for thought in this issue... the many valuable interviews that we have seen this year.,22,this issue of Jaleo and El Chileno's interviews,9,The editorial explicitly evaluates the issue and interview work as intellectually valuable and unusually strong.,15
JALEO_1982_03::A3,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,COMM,COMM_01,high,please don't print any more articles that say no one is able to understand flamenco except 60+ year-old maestros like Sabicas! It is discouraging at least. Let's encourage flamenco to flourish!,34,claims limiting flamenco understanding to elder maestros,7,The letter contests an epistemic insider boundary that restricts who can understand flamenco.,13
JALEO_1982_03::A3,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,PED,PED_03,high,the aficionados who are studying voice and guitar techniques would most likely appreciate having an idea as to whom they are listening... I have not been a student of flamenco long enough to distinguish the styles of various guitarists.,39,recording documentation for flamenco learners,5,The writer frames discographic information as necessary access for students and aficionados learning technique and style through recordings.,18
JALEO_1982_03::A3,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,CRIT,CRIT_03,medium,"I would like to become familiar with the great players of the past. For all of Paco de Lucia's virtuesity (and he is a genius), I would much rather listen to these unsung but excellent guitarists of the past.",40,past flamenco guitarists and Paco de Lucía,7,The passage constructs a value hierarchy by canonizing past players and explicitly calling Paco de Lucía a genius.,18
JALEO_1982_03::A4,jaleo,Jaleo,JALEO_1982_03,1982,en,other,head_tail_windows,COMM,COMM_01,high,"it was generally believed that one could not perform flamenco unless one had been reared in the Andalucian flamenco culture, but the foreigners were, in fact, in Morón to learn to perform.",32,foreigners learning flamenco in Morón,5,The passage explicitly draws and then questions a boundary between culturally reared insiders and foreign learners.,16
JALEO_1982_03::A4,jaleo,Jaleo,JALEO_1982_03,1982,en,other,head_tail_windows,AUTH,AUTH_02,high,his books lament the passing of the pure gypsy flamenco as lived and performed by the noncommercial local artists in Morón before the town was overrun by foreigners.,28,pure gypsy flamenco in Morón versus foreign-altered flamenco,9,Purity language constructs a boundary between legitimate local Gypsy flamenco and a later changed form associated with foreigners.,18
JALEO_1982_03::A4,jaleo,Jaleo,JALEO_1982_03,1982,en,other,head_tail_windows,AUTH,AUTH_04,medium,pure gypsy flamenco as lived and performed by the noncommercial local artists in Morón before the town was overrun by foreigners.,21,noncommercial local Morón flamenco,4,The passage links authenticity to noncommercial local practice and frames later outside transformation as loss.,15
JALEO_1982_03::A4,jaleo,Jaleo,JALEO_1982_03,1982,en,other,head_tail_windows,PED,PED_03,high,"the foreigners were, in fact, in Morón to learn to perform.",11,foreign students learning flamenco performance,5,The passage directly thematizes transnational access to flamenco performance knowledge by foreign learners.,13
JALEO_1982_03::A5,jaleo,Jaleo,JALEO_1982_03,1982,en,other,head_tail_windows,CRIT,CRIT_03,high,only a few which have achieved that wide acclaim and recognition that places them solidly among the great artists of all time. Raquel Peña and Fernando Sirvent are such a team.,31,Raquel Peña and Fernando Sirvent,5,The profile canonizes the pair by placing them among the great artists of all time.,15
JALEO_1982_03::A5,jaleo,Jaleo,JALEO_1982_03,1982,en,other,head_tail_windows,PED,PED_01,high,"frequent appearances around Washington, DC, ranging from schools and universities to the Kennedy Center for the Performing Arts, are in addition to teaching large numbers of students every week... I was also able to listen to them, watch them, and study with them",43,Raquel Peña and Fernando Sirvent as teachers,7,The artists are positioned as authoritative transmitters through regular teaching and the writer's study with them.,17
JALEO_1982_03::A5,jaleo,Jaleo,JALEO_1982_03,1982,en,other,head_tail_windows,CRIT,CRIT_02,high,"Fernando Sirvent, whose guitar playing was unusually fluent and articulate; flamenco singer Manolo Leiva, whose pitch and timbre were more on a par with his expertly stylish ornamentation; the five women dancers of the troupe, looking more polished than ever",40,Raquel Peña's company performance,5,"The review applies specific aesthetic criteria such as fluency, articulation, pitch, timbre, ornamentation, and polish to judge quality.",18
JALEO_1982_03::A6,jaleo,Jaleo,JALEO_1982_03,1982,en,other,head_tail_windows,CRIT,CRIT_02,high,"there are those who exchange the pang in their gut for an explosion of the eardrum, who, since they don't know how to listen, want to hear great loudness",30,festival cante listening and sound/audience criteria,7,"The passage defines good cante reception through aesthetic criteria of listening, modulation, restraint, and respect rather than mere loudness.",19
JALEO_1982_03::A6,jaleo,Jaleo,JALEO_1982_03,1982,en,other,head_tail_windows,CRIT,CRIT_01,high,"The first part of the festival, that of the aficionados, had excellent quality",13,the first part of the Alcalá del Río festival,9,The reviewer explicitly evaluates the quality of a festival segment.,10
JALEO_1982_03::A6,jaleo,Jaleo,JALEO_1982_03,1982,en,other,head_tail_windows,CRIT,CRIT_03,medium,he was once again the Funi who is many light-years away from any other featero,16,Miguel el Funi,3,The passage elevates Funi through a comparative hierarchy that places him far above others.,14
JALEO_1982_03::A7,jaleo,Jaleo,JALEO_1982_03,1982,en,poem,head_tail_windows,CRIT,CRIT_04,high,"Most of the articles are quite negative... Basically, this is all negative hog wash and cop outs, for art does not negate art.",23,critical claims that flamenco or technique ruined Spanish dance,9,The speaker contests critical boundary-policing that blames one dance art or technique for the decline of another.,18
JALEO_1982_03::A7,jaleo,Jaleo,JALEO_1982_03,1982,en,poem,head_tail_windows,CRIT,CRIT_02,high,"if an artist's love comes through and they really are genuinely searching for that interpretation that they feel within and it is honest, then they will experience duende",29,duende as a criterion of artistic value,7,"Duende, honesty, interpretation, and becoming the dance are used to define aesthetic quality.",13
JALEO_1982_03::A8,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,AUTH,AUTH_03,high,"I don't think anything that my grandfather did is sacred... If something is of good quality, then it is worthy of appreciation. Keep what is worthwhile; get rid of what is not!",33,tradition as a basis for flamenco value,7,"The dialogue explicitly debates tradition, rejecting inherited practice as automatically sacred while preserving what remains valuable.",16
JALEO_1982_03::A8,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,COMM,COMM_02,high,"With that ever-present, fiesta-prone environment around the artists, incredible things were possible. The supportive afición of the local ... Pepe crowd... could really get things cooking.",27,the local Morón afición and support structure,7,The passage gives local afición and social support authority as the condition that made the Morón flamenco scene vital.,19
JALEO_1982_03::A8,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,CRIT,CRIT_01,medium,the flamenco record scene is pretty bleak... Morón has devolved into the most depressing pueblo in Andalucía,17,the contemporary flamenco record scene and Morón,7,The speaker makes explicit negative judgments about the current record scene and the state of Morón.,16
JALEO_1982_03::A10,jaleo,Jaleo,JALEO_1982_03,1982,en,other,head_tail_windows,PED,PED_01,high,here are a few rules of thumb... The length suggested by most classical and flamenco guitarists queried on the subject is the tip of the finger,26,flamenco guitar nail-care technique,5,The article presents an authoritative method for teaching and correcting a technical aspect of flamenco guitar playing.,17
JALEO_1982_03::A10,jaleo,Jaleo,JALEO_1982_03,1982,en,other,head_tail_windows,CRIT,CRIT_02,high,length -- it not only affects tonal quality... A bit of flesh on the string greatly improves tonal quality... proper flamenco technique attacks both sides and the front part,28,nail shape and flamenco guitar tone/technique,7,"The passage applies aesthetic and technical criteria—tone quality, speed, and proper attack—to define good flamenco guitar practice.",19
JALEO_1982_03::A11,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,PED,PED_01,high,My primary teacher was Jeronimo Villarino. I studied with him for eight years and I consider him the one most responsible for my style of playing and my attitude toward flamenco as a whole.,34,Jeronimo Villarino as Shearer's formative flamenco teacher,8,The passage legitimates Shearer's flamenco knowledge through a named teacher whose instruction shaped both technique and attitude.,18
JALEO_1982_03::A11,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,CRIT,CRIT_03,high,I personally feel that Villarino was one of the greats of his day,13,Jeronimo Villarino,2,The phrase elevates Villarino into a hierarchy of exemplary artists.,10
JALEO_1982_03::A11,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,COMM,COMM_04,medium,"I don't believe that. While many gypsies may take issue with this, some of the really great artists in flamenco are not gypsy. Your attitude and the way you feel about the art form is far more important than where you were born or which parents you happened to be conceived by.",53,ethnic and birthplace criteria for flamenco belonging,7,The passage explicitly contests identity-based claims that Gypsy birth or Andalusian origin determine who can perform flamenco properly.,19
JALEO_1982_03::A11,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,COMM,COMM_01,medium,It is difficult to sing flamenco properly without having been raised in Andalucía because you don't have the correct voice inflection or dialect.,24,non-Andalusian cantaores,3,"The passage draws a social and epistemic boundary around proper cante based on Andalusian upbringing, inflection, and dialect.",18
JALEO_1982_03::A12,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,CRIT,CRIT_01,high,"We rehearsed the ""cuadro"" and it was a disaster; his ""nephews"" knew nothing at all about rhythm and compás",19,Vicente Escudero's accompanying cuadro,5,The narrator explicitly judges the rehearsal negatively and identifies rhythmic incompetence as the failure.,14
JALEO_1982_03::A12,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,CRIT,CRIT_02,high,"his ""nephews"" knew nothing at all about rhythm and compás",10,the cuadro's flamenco competence,5,Rhythm and compás are applied as aesthetic and technical criteria for evaluating flamenco performance capacity.,15
JALEO_1982_03::A12,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,PED,PED_02,high,"He asked me to teach him the compás for the siguiriyas, with palmas sordas.",14,Vicente Escudero learning siguiriyas compás,5,The passage frames flamenco knowledge as transmitted through embodied rhythmic instruction in compás and palmas.,15
JALEO_1982_03::A12,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,CRIT,CRIT_03,medium,"I appreciated Escudero for his genius and innovations, for all that he brought to the Spanish dance and flamenco.",19,Vicente Escudero,2,The narrator elevates Escudero as a significant innovative figure within Spanish dance and flamenco.,14
JALEO_1982_03::A13,jaleo,Jaleo,JALEO_1982_03,1982,en,other,full,PED,PED_03,high,Just find 16 to 20 students with $150.00 and a space for me to teach and I will come and give them a week full of great material.,29,regional flamenco workshop access,4,The letter frames flamenco learning as accessible through an organized regional workshop for students.,14
JALEO_1982_04::A1,jaleo,Jaleo,JALEO_1982_04,1982,en,other,full,CRIT,CRIT_01,medium,"Suddenly, incredible sounds issuing out of one single guitar transport you to Spain, to the heart of the dance in Andalusia",21,El Curro's restaurant guitar performance,6,The passage explicitly praises the sounds produced by the guitarist and evaluates the performance as evocative and impressive.,18
JALEO_1982_04::A2,jaleo,Jaleo,JALEO_1982_04,1982,en,other,full,COMM,COMM_01,high,"the aspiring flamenco artist who was not raised in a flamenco environment in Spain, has little chance of ever understanding even a fraction of what flamenco is about",28,aspiring flamenco artists not raised in a flamenco environment in Spain,11,"The passage draws a strong insider/outsider boundary around who can understand flamenco, tying authority to upbringing and place.",19
JALEO_1982_04::A2,jaleo,Jaleo,JALEO_1982_04,1982,en,other,full,PED,PED_03,high,One certainly does not learn flamenco from reading about it --- although it may be possible to pick up some facts about it. Even studying from a teacher and practicing doesn't seem to result in an understanding of flamenco.,39,"book learning, teacher study, and practice as routes to flamenco knowledge",11,"The editorial explicitly contests mediated and formal learning routes, making access to flamenco knowledge the central issue.",17
JALEO_1982_04::A2,jaleo,Jaleo,JALEO_1982_04,1982,en,other,full,PED,PED_02,medium,The only chance we have of acquiring that small understanding is to spend extended periods of time in Spain.,19,immersive learning in Spain,4,Understanding is framed as acquired through immersion in a flamenco environment rather than written or formal instruction.,17
JALEO_1982_04::A3,jaleo,Jaleo,JALEO_1982_04,1982,en,other,head_tail_windows,CRIT,CRIT_01,high,"It was obvious to me, from the article ""Punto de Vista"" in the March, 1982, Jaleo, that Mr. Lobóill lacks any such grace.",23,Mr. Lobóill's criticism of Paco de Lucía,8,The letter directly evaluates another writer's article and condemns its tone and judgment.,14
JALEO_1982_04::A3,jaleo,Jaleo,JALEO_1982_04,1982,en,other,head_tail_windows,CRIT,CRIT_04,high,"When Mr. Lobóill can contribute one percent of what Pacca de Lucía has to flamenco and to music in general, then he might be worth listening to.",27,Mr. Lobóill's authority to criticize Paco de Lucía,9,The writer challenges the critic's authority by making contribution to flamenco a condition for being worth hearing.,18
JALEO_1982_04::A3,jaleo,Jaleo,JALEO_1982_04,1982,en,other,head_tail_windows,AUTH,AUTH_02,medium,when someone goes outside the bounds of their pure ethnic forms they are going for the money,17,claims that Paco de Lucía's movement beyond pure ethnic forms is commercially motivated,14,The letter contests a purity boundary that treats moving beyond ethnic forms as suspect or commercially corrupted.,17
JALEO_1982_04::A5,jaleo,Jaleo,JALEO_1982_04,1982,en,other,full,PED,PED_01,high,"Martha was a superb instructor, exuding the spirit and ""el alma de los gitanos.""",14,Martha Sid-Ahmed as flamenco instructor,6,The passage legitimates Martha as an instructor by praising both her teaching and her capacity to transmit flamenco spirit.,19
JALEO_1982_04::A5,jaleo,Jaleo,JALEO_1982_04,1982,en,other,full,PED,PED_03,high,"Several periods during the week, Maria would teach different groups of students how to do palmas with her footwork and with her guitar accompaniment. She also taught three other students the dance patterns to bulerías.",35,school students learning flamenco through Maria's instruction,8,Flamenco knowledge is transmitted in a school/festival context to students who gain access through organized instruction.,17
JALEO_1982_04::A5,jaleo,Jaleo,JALEO_1982_04,1982,en,other,full,COMM,COMM_03,high,students took their seats around Maria... soon the entire area and stairway leading to the second floor was surrounded by students who wanted to join in with palmas,28,the mock juerga and impromptu university performance,7,"The value of the event is built around participatory co-presence, with students and audience members joining palmas rather than remaining detached spectators.",23
JALEO_1982_04::A6,jaleo,Jaleo,JALEO_1982_04,1982,en,other,head_tail_windows,AUTH,AUTH_02,high,"anyone born outside of that blessed region couldn't even begin to attempt it. This ""impossibility"" attitude has greatly stunted the growth of the art",25,non-Andalusian and American attempts to sing flamenco cante,9,The passage identifies and contests a purity boundary that excludes singers born outside Andalucía from legitimate cante.,17
JALEO_1982_04::A6,jaleo,Jaleo,JALEO_1982_04,1982,en,other,head_tail_windows,COMM,COMM_01,high,They present several different views on Americans and their ability to sing flamenco,13,Americans and non-Spaniards as potential flamenco singers,8,The article explicitly stages an insider/outsider debate over whether Americans can belong within cante practice.,16
JALEO_1982_04::A6,jaleo,Jaleo,JALEO_1982_04,1982,en,other,head_tail_windows,PED,PED_03,high,"Elaine Dames' students... together with their respective students, can be considered to represent an American school of cante flamenco",19,an American school of cante flamenco,6,"The passage frames flamenco learning as transnationally accessible through teachers, students, methods, and a named American school.",17
JALEO_1982_04::A7,jaleo,Jaleo,JALEO_1982_04,1982,en,other,head_tail_windows,PED,PED_01,high,This you accept because you have heard it a thousand times from those who are recognized as'sacred giants' of the dance.,22,recognized dance authorities and their teaching on continuous learning,9,Recognized masters are invoked as authoritative sources for how a dancer should understand learning and artistic humility.,17
JALEO_1982_04::A7,jaleo,Jaleo,JALEO_1982_04,1982,en,other,head_tail_windows,CRIT,CRIT_02,high,"Each cante or each music for dancing has its exact compás, but also calls for a feeling of rhythm... the result will be gray, feeble, lifeless",26,flamenco dance quality,3,"The passage defines quality through aesthetic criteria such as compás, rhythmic feeling, rules, duende, and vitality.",16
JALEO_1982_04::A7,jaleo,Jaleo,JALEO_1982_04,1982,en,other,head_tail_windows,COMM,COMM_04,medium,I don't believe that there is a dance for gypsies and a dance for non-gypsies. Although the racial strength of the former makes itself felt notably in the interpretation of particular styles,34,gypsy and non-gypsy identities in flamenco dance,8,The speaker directly addresses ethnic identity as a category shaping interpretation while rejecting a strict separate-dance boundary.,18
JALEO_1982_04::A9,jaleo,Jaleo,JALEO_1982_04,1982,en,article,full,PED,PED_03,high,Students and aficionados of the classical and flamenco guitar have a home at the American Institute of Guitar... there are about 150 private classes held every week,27,American Institute of Guitar as a flamenco guitar learning site,10,The passage frames an institution as a place where students and aficionados access flamenco guitar study through regular classes.,19
JALEO_1982_04::A9,jaleo,Jaleo,JALEO_1982_04,1982,en,article,full,PED,PED_01,medium,teachers sometimes include guitar masters Sabicas and Mario Escudero... Sabicas will hold master classes,14,Sabicas and Mario Escudero as master teachers,7,Named masters are positioned as authoritative teachers within the institute's flamenco guitar pedagogy.,14
JALEO_1982_04::A11,jaleo,Jaleo,JALEO_1982_04,1982,en,other,full,COMM,COMM_04,medium,"this ""Gypsy Gospel"" that presents all of the poetic wealth inherent in being Andalucian",14,Gypsy Gospel / Andalucian opera,4,The passage frames the work through Gypsy and Andalucian identity as the source of its poetic and cultural meaning.,19
JALEO_1982_04::A11,jaleo,Jaleo,JALEO_1982_04,1982,en,other,full,CRIT,CRIT_01,medium,One of the most ambitious recording productions to be attempted in Spain to date,14,El Evangelio Gitano recording production,5,The article explicitly evaluates the recording project by presenting it as unusually ambitious.,13
JALEO_1982_04::A12,jaleo,Jaleo,JALEO_1982_04,1982,en,other,full,HERIT,HERIT_02,medium,It is now converted into a center for popular culture...The government of Córdoba has published a collection of the art works on exhibition.,24,Flamenco in Present Day Art exhibition,6,A municipal cultural center and government publication confer institutional public-culture value on flamenco-themed art.,16
JALEO_1982_04::A12,jaleo,Jaleo,JALEO_1982_04,1982,en,other,full,CRIT,CRIT_02,medium,"express with their art, the emotion of that indefinable duende that hides and liberates our arte flamenco",17,flamenco-themed artworks,3,Duende is invoked as an aesthetic criterion explaining the value and expressive force of the artworks.,16
JALEO_1982_04::A14,jaleo,Jaleo,JALEO_1982_04,1982,en,other,head_tail_windows,PED,PED_03,high,"I am often asked to teach master classes in universities, festivals, private schools, and other situations where I would be teaching non-flamenco dancers",24,non-flamenco dancers studying flamenco movement,6,The passage explicitly frames flamenco learning through institutional settings and access for dancers outside flamenco.,15
JALEO_1982_04::A14,jaleo,Jaleo,JALEO_1982_04,1982,en,other,head_tail_windows,AUTH,AUTH_01,medium,"we will be working on the ""essence"" of flamenco movement",10,flamenco movement,2,The author claims there is a genuine underlying essence of flamenco movement beyond the stereotype of footwork and castanets.,19
JALEO_1982_04::A14,jaleo,Jaleo,JALEO_1982_04,1982,en,other,head_tail_windows,CRIT,CRIT_02,high,"the obvious basics that can be learned fran flamenco are an exciting posture... a use of the back, arms and torso that is unique to flamenco",26,flamenco dance movement,3,"The article defines flamenco dance value through aesthetic and technical criteria such as posture, torso use, walking, and sustained energy.",20
JALEO_1982_04::A15,jaleo,Jaleo,JALEO_1982_04,1982,en,poem,head_tail_windows,AUTH,AUTH_02,high,"the 'flamenco section' was most untraditional, indeed merely 'impressions of flamenco' -- the impressions being far removed from the real thing",20,the reviewed flamenco section,4,"The passage draws a boundary between the reviewed material and real flamenco, devaluing it as merely impressions.",17
JALEO_1982_04::A15,jaleo,Jaleo,JALEO_1982_04,1982,en,poem,head_tail_windows,CRIT,CRIT_04,high,What the reviewer totally fails to mention -- perhaps she was quite unaware of it -- was that the 'flamenco section' was most untraditional,22,newspaper review and reviewed flamenco section,6,An expert commentator corrects the reviewer and uses criticism to police the boundary of proper flamenco.,16
JALEO_1982_04::A15,jaleo,Jaleo,JALEO_1982_04,1982,en,poem,head_tail_windows,CRIT,CRIT_01,high,his venture represented a last-minute victory of basic talent over monumental self-indulgence and bad taste,17,the reviewed performance,3,The quoted review makes an explicit negative critical judgment of the performance while acknowledging underlying talent.,16
JALEO_1982_04::A16,jaleo,Jaleo,JALEO_1982_04,1982,en,other,full,COMM,COMM_03,medium,Feelings seemed pretty evenly split between those who preferred our new site on Market to those who preferred private homes.,20,juerga site preferences,3,The article treats the public rented site versus private homes as a meaningful participatory setting issue for community juergas.,19
JALEO_1982_04::A16,jaleo,Jaleo,JALEO_1982_04,1982,en,other,full,COMM,COMM_02,medium,We missed many of our Spanish friends who add so much animation to our juergas.,15,Spanish friends at the juerga,5,Community participants are described as contributing essential animation and social value to the juerga.,14
JALEO_1982_05::A2,jaleo,Jaleo,JALEO_1982_05,1982,en,other,full,CRIT,CRIT_01,high,"This album presents some of Mario's most inspired and energetic playing, and the guitar he uses on it has an unusually beautiful tone and responsiveness.",26,Mario Escudero's album/playing,5,The letter explicitly evaluates the artistic quality of Escudero's playing and guitar sound.,14
JALEO_1982_05::A2,jaleo,Jaleo,JALEO_1982_05,1982,en,other,full,COMM,COMM_02,medium,"There is a small group of ""aficionados"" here in Auckland and we would very much like to hear of U.S. flamenco happenings. Several of us have studied flamenco guitar or dance overseas and try to keep the spirit of flamenco alive here.",43,Auckland flamenco aficionados,3,The letter frames a local aficionado group as sustaining flamenco practice and connection across distance.,15
JALEO_1982_05::A4,jaleo,Jaleo,JALEO_1982_05,1982,en,other,head_tail_windows,CRIT,CRIT_02,high,"Spain is one of the few countries in which the castanets have developed into a high art, a total musical instrument that has literally become part of the dancer's body in musical expression.",34,Spanish castanet technique,3,"The article defines castanet value through aesthetic and technical criteria: high art, bodily integration, and musical expression.",17
JALEO_1982_05::A4,jaleo,Jaleo,JALEO_1982_05,1982,en,other,head_tail_windows,PED,PED_01,medium,The castanet should be able to go into any position and maintain its position relative to the hand.,18,proper castanet setup and technique,5,"The article gives corrective practical instruction about proper castanet use, positioning the authorial voice as a technical guide.",18
JALEO_1982_05::A5,jaleo,Jaleo,JALEO_1982_05,1982,en,other,head_tail_windows,CRIT,CRIT_01,high,The night of the teachers and academies of dance was anything but a night of maestros.,16,the Day of the Dance Teachers performance,7,The review explicitly judges the quality of the teachers-and-academies program negatively.,13
JALEO_1982_05::A5,jaleo,Jaleo,JALEO_1982_05,1982,en,other,head_tail_windows,CRIT,CRIT_02,high,Juan Montoya -- what elegance -- El Morito and Carmelilla -- all strength and compás -- dance afterwards. They bring the house down.,19,"Juan Montoya, El Morito, and Carmelilla's dancing",8,"The review applies aesthetic criteria such as elegance, strength, and compás to evaluate dance quality.",15
JALEO_1982_05::A5,jaleo,Jaleo,JALEO_1982_05,1982,en,other,head_tail_windows,CRIT,CRIT_03,medium,"There were exceptions -- even more worthy on this night -- but only exceptions: The honesty and suffering of Juanito Díaz... the discipline of the children of Gitanillos de Bronce... the quality of the school of Eugenia and José, and the good work of Manolo Marín.",44,selected performers and schools within the teachers' night,8,The reviewer creates a hierarchy by singling out a small set of worthy exceptions from a generally weak field.,19
JALEO_1982_05::A7,jaleo,Jaleo,JALEO_1982_05,1982,en,other,full,CRIT,CRIT_01,high,"The Philadelphia juerga of March 15, 1982... was a brilliant success",11,Philadelphia juerga,2,The passage explicitly evaluates the event as successful rather than merely reporting that it occurred.,15
JALEO_1982_05::A7,jaleo,Jaleo,JALEO_1982_05,1982,en,other,full,COMM,COMM_03,medium,Julia sang and did a rhumba that inspired even the shy newcomers to dance,14,Philadelphia juerga participants,3,The juerga is valued as a participatory setting where even newcomers move from spectatorship into dancing.,16
JALEO_1982_05::A8,jaleo,Jaleo,JALEO_1982_05,1982,en,other,full,CRIT,CRIT_01,high,"Yes, flamenco in Tucson is not only alive but it is sparkling, competent and growing.",15,flamenco in Tucson,3,The passage gives an explicit evaluative judgment of the local flamenco scene.,12
JALEO_1982_05::A8,jaleo,Jaleo,JALEO_1982_05,1982,en,other,full,CRIT,CRIT_02,high,Nothing Spanish looking about her -- she wore beige culottes -- but pure in her compás.,14,Barbara Ann Gurwitz's soleares,5,Compás is applied as an aesthetic criterion that overrides outward Spanish appearance in judging the dance.,16
JALEO_1982_05::A8,jaleo,Jaleo,JALEO_1982_05,1982,en,other,full,AUTH,AUTH_03,medium,"With nights like this, el cante, el baile, and la guitarra... is saved.",13,"el cante, el baile, and la guitarra",7,The passage frames high-quality performance as preserving or sustaining flamenco practice.,12
JALEO_1982_05::A9,jaleo,Jaleo,JALEO_1982_05,1982,en,other,full,CRIT,CRIT_01,high,"Angsl Alvarez Caballero has laid out, possibly, the most lucid and accurate History of Cante Flamenco",16,Ángel Alvarez Caballero's History of Cante Flamenco,8,The passage explicitly evaluates the book's quality and accuracy.,10
JALEO_1982_05::A10,jaleo,Jaleo,JALEO_1982_05,1982,en,other,full,CRIT,CRIT_01,high,"But, for all the fancy heelwork, a stand-up comic he's not.",13,Pascual Olivera's performance patter,5,The reviewer directly criticizes Olivera's talk-to-the-audience performance style.,12
