article_id,periodical,periodical_label,title,issue_id,year,language,article_type,review_text_chars,review_strategy,n_trigger_windows,retrieval_hint_codes,packet_id,packet_article_position,no_relevant_discourse,insufficient_context,n_codes,n_possible,code_families_emitted,codes_emitted,legitimation_effect_present,polarity,basis_tags,n_basis_tags,derived_target,exclusion_boundary_present,right_to_define_present,annotation_notes,annotation_notes_words,source_result_file
JALEO_1988_09::A2,jaleo,Jaleo,LETTERS,JALEO_1988_09,1988,en,other,2775,full,0,,chat_packet_212,4,False,False,3,2,CRIT|PED,CRIT_03|PED_03,True,legitimating,pedagogy|criticism,2,institutional and mediated access to flamenco/Spanish dance knowledge,False,False,,0,chat_packet_212_results.json
JALEO_1988_09::A3,jaleo,Jaleo,ENRIQUE DE MELCHORE: INTERVIEW,JALEO_1988_09,1988,en,other,2693,head_tail_windows,1,CRIT_03,chat_packet_212,5,False,False,4,2,CRIT|PED,CRIT_01|CRIT_03|PED_02|PED_03,True,legitimating,criticism|pedagogy|tradition,3,Enrique de Melchor's flamenco authority and flamenco dance study materials,False,False,,0,chat_packet_212_results.json
JALEO_1988_09::A4,jaleo,Jaleo,DIEGO PEÑA “EL LAGAÑA”,JALEO_1988_09,1988,en,other,3266,head_tail_windows,1,COMM_04,chat_packet_213,1,False,False,3,1,AUTH|CRIT|PED,AUTH_03|CRIT_03|PED_03,True,legitimating,pedagogy|tradition|criticism,3,Paco Sevilla's tape/interview material and Lebrija cante history,False,False,"Article is truncated; annotations rely only on the visible beginning, evidence window, and ending context.",15,chat_packet_213_results.json
JALEO_1988_09::A5,jaleo,Jaleo,FESTIVAL OF OJEN,JALEO_1988_09,1988,en,other,3789,head_tail_windows,1,COMM_02,chat_packet_213,2,False,False,3,1,COMM|CRIT|PED,COMM_03|CRIT_03|PED_03,True,legitimating,criticism|community|pedagogy,3,the Ojen festival and beginner instructional access,False,False,"Article is truncated; the ending includes advertisements, but the instructional video passage is visible and explicitly pedagogical.",17,chat_packet_213_results.json
JALEO_1988_09::A6,jaleo,Jaleo,ANTONIO,JALEO_1988_09,1988,en,other,1600,full,0,,chat_packet_213,3,False,False,2,0,CRIT,CRIT_01|CRIT_03,True,legitimating,criticism,1,Antonio's return and career status,False,False,"The passage concerns Spanish dance rather than flamenco narrowly, but the visible evaluation is within the periodical's flamenco/Spanish dance discourse.",22,chat_packet_213_results.json
JALEO_1988_09::A7,jaleo,Jaleo,LA MERI,JALEO_1988_09,1988,en,other,2078,full,0,,chat_packet_213,4,False,False,3,1,CRIT|PED,CRIT_03|PED_01|PED_03,True,legitimating,criticism|pedagogy,2,La Meri and her institutions of ethnic/Spanish dance knowledge,False,True,"The article is an obituary-style biography; emitted codes are limited to explicit authority, ranking, and institutional pedagogy claims.",19,chat_packet_213_results.json
JALEO_1988_09::A8,jaleo,Jaleo,FOREIGN GUITARISTS IN MADRID,JALEO_1988_09,1988,en,article,3559,head_tail_windows,1,COMM_04,chat_packet_213,5,False,False,4,2,AUTH|COMM|CRIT|PED,AUTH_01|COMM_01|CRIT_03|PED_03,True,legitimating,criticism|pedagogy|authenticity|community,4,La Meri's dance authority and Adam del Monte's flamenco authenticity claim,True,True,Article is truncated and visibly combines La Meri material with a later Adam del Monte passage; both annotations use only visible text.,22,chat_packet_213_results.json
JALEO_1988_09::A9,jaleo,Jaleo,ALBORADA FLAMENCA,JALEO_1988_09,1988,en,other,5455,full,0,,chat_packet_214,1,False,False,1,2,CRIT,CRIT_01,True,legitimating,criticism,1,Los Flamencos Spanish Dance Group concert performers,False,False,Full visible article; emitted only the clear performance-evaluation discourse.,10,chat_packet_214_results.json
JALEO_1988_09::A10,jaleo,Jaleo,FLAMENCO AROUND THE WORLD,JALEO_1988_09,1988,en,other,3650,full,0,,chat_packet_214,2,False,False,3,1,COMM|CRIT,COMM_03|COMM_04|CRIT_01,True,mixed,community|criticism,2,the Stes Maries de la Mer festival,False,False,"Identity framing is coded because gypsy/payo relation shapes the article's account of participation, not merely because the terms appear.",21,chat_packet_214_results.json
JALEO_1988_09::A11,jaleo,Jaleo,MORCA SOBRE EL BAILE,JALEO_1988_09,1988,en,poem,4630,full,0,,chat_packet_214,3,False,False,3,2,COMM|CRIT,COMM_04|CRIT_01|CRIT_02,True,mixed,criticism|community,2,aging flamenco and Spanish dance performers,False,True,"Gendered framing is present as a performance-value model, not merely as demographic description.",14,chat_packet_214_results.json
JALEO_1988_09::A12,jaleo,Jaleo,GAZPACHO DE GUILLEROMO,JALEO_1988_09,1988,en,other,1523,full,0,,chat_packet_214,4,False,False,1,1,COMM,COMM_02,True,legitimating,community,1,reader contribution to Jaleo,False,False,"The code is based on community participation in a flamenco periodical, not on the gazpacho metaphor itself.",17,chat_packet_214_results.json
JALEO_1988_09::A13,jaleo,Jaleo,RECORD & BOOK REVIEWS,JALEO_1988_09,1988,en,other,3327,head_tail_windows,1,COMM_04,chat_packet_214,5,False,False,3,2,CRIT,CRIT_01|CRIT_03|CRIT_04,True,legitimating,criticism,1,"flamenco guitarists, reviewers, and new recordings",False,True,"The ending is OCR-damaged, but the visible beginning and evidence window provide enough context for the emitted review/canon codes.",21,chat_packet_214_results.json
JALEO_1988_09::A15,jaleo,Jaleo,REVIEWS,JALEO_1988_09,1988,en,poem,3491,head_tail_windows,1,PED_02,chat_packet_215,1,False,False,4,1,AUTH|CRIT,AUTH_01|CRIT_01|CRIT_02|CRIT_03,True,legitimating,criticism|authenticity,2,"María Benítez Spanish Dance Company, Eduardo Montero, and associated festival artists",False,False,Article is truncated; annotations rely only on the visible review windows.,11,chat_packet_215_results.json
JALEO_1989_03::A1,jaleo,Jaleo,LOLE REUNITED WITH MANUEL,JALEO_1989_03,1989,en,other,3733,full,0,,chat_packet_215,2,False,False,3,1,COMM|CRIT,COMM_03|COMM_04|CRIT_01,True,legitimating,community|criticism,2,Lole y Manuel,False,False,,0,chat_packet_215_results.json
JALEO_1989_03::A2,jaleo,Jaleo,EDITORIAL,JALEO_1989_03,1989,en,other,1234,full,0,,chat_packet_215,3,True,False,0,1,,,False,neutral,,0,,False,False,"The visible text concerns magazine production errors, not flamenco discourse as defined by the codebook.",15,chat_packet_215_results.json
JALEO_1989_03::A3,jaleo,Jaleo,LETTERS,JALEO_1989_03,1989,en,other,3866,full,0,,chat_packet_215,4,False,False,3,1,AUTH|CRIT|PED,AUTH_03|CRIT_04|PED_03,True,contested,pedagogy|criticism|tradition,3,Fundación Andaluza de Flamenco and the Cátedra,True,True,,0,chat_packet_215_results.json
JALEO_1989_03::A4,jaleo,Jaleo,PACO DE LUCIA,JALEO_1989_03,1989,en,other,2678,head_tail_windows,1,PED_03,chat_packet_215,5,False,False,4,2,AUTH|CRIT,AUTH_03|CRIT_01|CRIT_02|CRIT_03,True,legitimating,tradition|criticism,2,Paco de Lucía and canonical flamenco guitarists,True,True,Article is truncated; annotations rely only on the visible review windows.,11,chat_packet_215_results.json
JALEO_1989_03::A5,jaleo,Jaleo,EL FARRUCO,JALEO_1989_03,1989,en,other,1075,full,0,,chat_packet_216,1,False,False,3,1,CRIT,CRIT_01|CRIT_02|CRIT_03,True,legitimating,criticism,1,El Farruco's baile and compás-based flamenco value,False,False,,0,chat_packet_216_results.json
JALEO_1989_03::A6,jaleo,Jaleo,CANARY YELLOW COFFIN,JALEO_1989_03,1989,en,other,5720,full,0,,chat_packet_216,2,False,False,3,1,AUTH|CRIT,AUTH_03|CRIT_01|CRIT_03,True,legitimating,tradition|criticism,2,"Emilio el Moro, flamenco comedy, and Manuel Agujetas",False,False,The final code comes from visible advertisement text included in the review field; it is retained because it performs clear canonizing discourse.,22,chat_packet_216_results.json
JALEO_1989_03::A7,jaleo,Jaleo,FLAMENCO IN JAPAN,JALEO_1989_03,1989,en,other,2836,head_tail_windows,1,PED_02,chat_packet_216,3,False,False,3,1,CRIT|PED,CRIT_01|CRIT_03|PED_03,True,legitimating,criticism|pedagogy,2,"Ayako Endo, Pepe Shimada, and Japanese cante learning",False,False,"The article is truncated, but the visible excerpt is sufficient for the emitted codes.",14,chat_packet_216_results.json
JALEO_1989_03::A8,jaleo,Jaleo,A DANCING FAMILY,JALEO_1989_03,1989,en,other,4147,head_tail_windows,2,"COMM_02, HERIT_03",chat_packet_216,4,False,False,3,2,AUTH|CRIT|PED,AUTH_03|CRIT_03|PED_02,True,legitimating,pedagogy|tradition|criticism,3,Cansino family dance lineage,False,False,"The article is truncated, but the visible excerpt is sufficient for the emitted codes.",14,chat_packet_216_results.json
JALEO_1989_03::A9,jaleo,Jaleo,MORCA: 10TH ANNIVERSAY WORKSHOP,JALEO_1989_03,1989,en,other,5125,full,0,,chat_packet_216,5,False,False,4,3,CRIT|PED,CRIT_04|PED_01|PED_02|PED_03,True,mixed,pedagogy|criticism,2,Teo Morca's workshop pedagogy and his validation of multiple flamenco forms,True,True,,0,chat_packet_216_results.json
JALEO_1989_03::A10,jaleo,Jaleo,MORCA: SOBRE EL BAILE,JALEO_1989_03,1989,en,other,3624,full,0,,chat_packet_217,1,False,False,3,2,CRIT|PED,CRIT_02|PED_01|PED_03,True,legitimating,pedagogy|criticism,2,structured technique-based flamenco dance training,False,True,Full visible article; annotations focus on explicit teaching and evaluative criteria for technique and expression.,15,chat_packet_217_results.json
JALEO_1989_03::A11,jaleo,Jaleo,GAZPACHO DE GUILLERMO,JALEO_1989_03,1989,en,other,2589,head_tail_windows,1,PED_02,chat_packet_217,2,False,False,3,2,CRIT|PED,CRIT_03|PED_01|PED_03,True,mixed,pedagogy|criticism,2,workshop pedagogy and generational change in flamenco,True,True,Article is truncated; codes are based only on the visible beginning/window/ending text.,14,chat_packet_217_results.json
JALEO_1989_03::A13,jaleo,Jaleo,RYSS REPORT,JALEO_1989_03,1989,en,article,3333,head_tail_windows,1,CRIT_03,chat_packet_217,3,False,False,2,2,CRIT,CRIT_01|CRIT_03,True,legitimating,criticism,1,"guitarists, dancers, and recent flamenco/Spanish dance productions",False,False,Article is truncated; selected evidence contains clear evaluative and ranking language.,11,chat_packet_217_results.json
JALEO_1989_03::A14,jaleo,Jaleo,PROFILES,JALEO_1989_03,1989,en,other,5823,full,0,,chat_packet_217,4,False,False,3,2,CRIT|PED,CRIT_01|PED_01|PED_03,True,legitimating,pedagogy|criticism,2,formal and transnational Spanish dance/flamenco pedagogy,False,True,Full visible article; strongest discourse centers on institutional/transnational teaching systems rather than biography alone.,15,chat_packet_217_results.json
JALEO_1989_03::A15,jaleo,Jaleo,REVIEWS,JALEO_1989_03,1989,en,poem,4378,head_tail_windows,1,CRIT_03,chat_packet_217,5,False,False,4,2,CRIT|HERIT,CRIT_01|CRIT_02|CRIT_03|HERIT_03,True,mixed,criticism|heritage,2,Royal National Spanish Ballet and Spanish vernacular dance,True,True,Article is truncated; visible excerpt contains enough review discourse for reliable critical and heritage coding.,15,chat_packet_217_results.json
JALEO_1989_03::A16,jaleo,Jaleo,PRESS RELEASES,JALEO_1989_03,1989,en,other,3593,head_tail_windows,1,CRIT_03,chat_packet_218,1,False,False,2,2,AUTH|CRIT,AUTH_03|CRIT_01,True,legitimating,tradition|criticism,2,flamenco works and companies presented in press releases,False,False,Article is truncated; annotations are based only on visible press-release and review excerpts.,14,chat_packet_218_results.json
JALEO_1989_03::A17,jaleo,Jaleo,SAN DIEGO SCENE,JALEO_1989_03,1989,en,poem,2517,full,0,,chat_packet_218,2,False,False,2,2,COMM|PED,COMM_02|PED_03,True,legitimating,community|pedagogy,2,San Diego and Southern California flamenco networks,False,False,Full visible article; codes focus on community continuity and educational formation of aficionados.,13,chat_packet_218_results.json
JALEO_1990_04::A1,jaleo,Jaleo,ZORONGO FLAMENCO,JALEO_1990_04,1990,en,other,5244,full,0,,chat_packet_218,3,False,False,4,2,AUTH|COMM|CRIT,AUTH_03|COMM_03|CRIT_01|CRIT_02,True,legitimating,criticism|tradition|community,3,Zorongo Flamenco's performance and contemporary flamenco practice,False,True,Full visible article; strong review language supports critical and aesthetic coding.,11,chat_packet_218_results.json
JALEO_1990_04::A2,jaleo,Jaleo,EDITORIAL,JALEO_1990_04,1990,en,other,3116,full,0,,chat_packet_218,4,False,False,1,2,COMM,COMM_02,True,legitimating,community,1,the Jaleo flamenco readership and publication community,False,False,Full visible editorial; code assigned for community-based sustaining function rather than economics alone.,14,chat_packet_218_results.json
JALEO_1990_04::A3,jaleo,Jaleo,LETTERS,JALEO_1990_04,1990,en,other,1511,full,0,,chat_packet_218,5,False,False,2,2,CRIT|PED,CRIT_01|PED_03,True,legitimating,pedagogy|criticism,2,flamenco guitar learning access and Jaleo magazine,False,False,Full visible article; first letter supports learning-access coding and second letter supports magazine evaluation.,15,chat_packet_218_results.json
JALEO_1990_04::A4,jaleo,Jaleo,PUNTO DE VISTA,JALEO_1990_04,1990,en,other,5381,full,0,,chat_packet_219,1,False,False,3,1,AUTH|CRIT,AUTH_02|AUTH_03|CRIT_04,True,contested,authenticity|tradition|criticism,3,modern flamenco guitar innovation versus older flamenco forms,True,True,"The article is explicitly argumentative and boundary-focused, but the speaker also acknowledges competing authority and opinion, so polarity is contested.",21,chat_packet_219_results.json
JALEO_1990_04::A5,jaleo,Jaleo,JUAN MARTIN IN AMERICA,JALEO_1990_04,1990,en,poem,2698,head_tail_windows,1,PED_01,chat_packet_219,2,False,False,3,2,AUTH|CRIT,AUTH_01|AUTH_03|CRIT_03,True,legitimating,authenticity|tradition|criticism,3,Juan Martín,False,False,"The excerpt legitimates Juan Martín by combining explicit authenticity, reverence for tradition, and ranking among modern guitarists.",17,chat_packet_219_results.json
JALEO_1990_04::A6,jaleo,Jaleo,SPANISH WANDERINGS,JALEO_1990_04,1990,en,poem,4457,head_tail_windows,1,COMM_03,chat_packet_219,3,False,False,3,1,AUTH|CRIT|HERIT,AUTH_03|CRIT_01|HERIT_03,True,mixed,heritage|tradition|criticism,3,historic flamenco venues and places in Madrid/Jerez,False,False,The visible excerpt is truncated but has enough evidence to code historical-place preservation and evaluative decline.,17,chat_packet_219_results.json
JALEO_1990_04::A7,jaleo,Jaleo,FROM THE MOUTHS OF THE ARTISTS,JALEO_1990_04,1990,en,other,2570,head_tail_windows,1,COMM_04,chat_packet_219,4,False,False,3,2,AUTH|COMM,AUTH_04|COMM_01|COMM_04,True,contested,authenticity|community|criticism,3,"flamenco singing, fusion, and gypsy/non-gypsy dance distinctions",True,True,"The article is a compilation of artist quotations, but the visible quotes themselves make clear boundary and identity claims.",19,chat_packet_219_results.json
JALEO_1990_04::A9,jaleo,Jaleo,MORCA: SOBRE EL BAILE,JALEO_1990_04,1990,en,other,5681,full,0,,chat_packet_219,5,False,False,3,1,CRIT|PED,CRIT_02|PED_01|PED_02,True,legitimating,pedagogy|criticism|tradition,3,proper flamenco dance interpretation of cante,False,True,"This is a clear instructional article, so pedagogical codes are primary.",11,chat_packet_219_results.json
JALEO_1990_04::A10,jaleo,Jaleo,FLAMENCO IN JAPAN,JALEO_1990_04,1990,en,other,3383,full,0,,chat_packet_220,1,False,False,3,1,COMM|CRIT,COMM_04|CRIT_01|CRIT_02,True,mixed,criticism|authenticity|community,3,La Yoko's Carmen and its cross-cultural flamenco representation,False,False,,0,chat_packet_220_results.json
JALEO_1990_04::A11,jaleo,Jaleo,BECOMING A FLAMENCO DANCER,JALEO_1990_04,1990,en,other,3062,full,0,,chat_packet_220,2,False,False,3,1,PED,PED_01|PED_02|PED_03,True,legitimating,pedagogy|authenticity,2,"the process of becoming a flamenco dancer through study, teachers, and personal embodiment",False,False,,0,chat_packet_220_results.json
JALEO_1990_04::A12,jaleo,Jaleo,MARIA DEL CARMEN: DANCE MEMORIES PERSONALITIES:,JALEO_1990_04,1990,en,other,5611,full,0,,chat_packet_220,3,False,False,4,1,COMM|PED,COMM_02|PED_01|PED_02|PED_03,True,legitimating,pedagogy|community|tradition,3,"the author's flamenco formation through family, teachers, performers, and later educational work",False,False,,0,chat_packet_220_results.json
JALEO_1990_04::A13,jaleo,Jaleo,•MARIA LORETA,JALEO_1990_04,1990,en,other,3413,full,0,,chat_packet_220,4,False,False,3,1,AUTH|COMM|PED,AUTH_03|COMM_04|PED_03,True,legitimating,community|pedagogy|tradition,3,Maria Loreta and Sol y Sombra's Spanish dance practice and educational outreach,False,False,,0,chat_packet_220_results.json
JALEO_1990_04::A15,jaleo,Jaleo,•MARINA KEET,JALEO_1990_04,1990,en,other,1862,full,0,,chat_packet_220,5,False,False,3,1,HERIT|PED,HERIT_02|HERIT_03|PED_03,True,legitimating,heritage|pedagogy,2,"Marina Keet's preservation, dissemination, and teaching of Spanish dance and music",False,False,,0,chat_packet_220_results.json
JALEO_1990_04::A16,jaleo,Jaleo,•ROSA MONTOYA,JALEO_1990_04,1990,en,other,2704,head_tail_windows,1,CRIT_01,chat_packet_221,1,False,False,3,1,CRIT|PED,CRIT_02|PED_01|PED_02,True,legitimating,pedagogy|criticism,2,Rosa Montoya's pedagogy and embodied flamenco understanding,False,False,"Article is truncated, but the visible pedagogical and aesthetic claims are sufficient for coding.",14,chat_packet_221_results.json
JALEO_1990_04::A17,jaleo,Jaleo,•PILAR RIOJA,JALEO_1990_04,1990,en,other,1705,full,0,,chat_packet_221,2,False,False,4,1,CRIT|PED,CRIT_01|CRIT_03|CRIT_04|PED_03,True,mixed,criticism|pedagogy,2,"Pilar Rioja, La Argentina, and serious Spanish dance",True,True,,0,chat_packet_221_results.json
JALEO_1990_04::A18,jaleo,Jaleo,•LA CONJA,JALEO_1990_04,1990,en,other,1332,full,0,,chat_packet_221,3,False,False,4,1,AUTH|COMM|CRIT|PED,AUTH_01|COMM_01|CRIT_01|PED_03,True,legitimating,authenticity|pedagogy|community|criticism,4,La Conja's flamenco legitimacy,True,False,,0,chat_packet_221_results.json
JALEO_1990_04::A19,jaleo,Jaleo,•LEGENDARY DANCE STUDIO,JALEO_1990_04,1990,en,other,4419,full,0,,chat_packet_221,4,False,False,3,1,COMM|CRIT|HERIT,COMM_03|CRIT_04|HERIT_03,True,mixed,heritage|community|criticism,3,Fazil's Dance Center versus newer studios,True,True,,0,chat_packet_221_results.json
JALEO_1990_04::A20,jaleo,Jaleo,BOOK REVIEWS,JALEO_1990_04,1990,en,other,2905,head_tail_windows,1,COMM_04,chat_packet_221,5,False,False,4,1,COMM|CRIT|HERIT,COMM_04|CRIT_01|CRIT_03|HERIT_03,True,mixed,criticism|community|heritage,3,the reviewed flamenco reference work and its representation of flamenco figures,False,False,"Article is truncated, but the visible book-review section contains sufficient evaluative and preservation discourse.",15,chat_packet_221_results.json
JALEO_1990_04::A21,jaleo,Jaleo,PERFORMANCE REVIEWS,JALEO_1990_04,1990,en,other,2832,head_tail_windows,1,COMM_03,chat_packet_222,1,False,False,2,2,CRIT,CRIT_01|CRIT_02,True,legitimating,criticism,1,Gipsy Kings performance and Maximiliano flamenco evening,False,False,Truncated article; annotations are limited to the visible review excerpts.,10,chat_packet_222_results.json
JALEO_1990_04::A22,jaleo,Jaleo,RYSS REPORT,JALEO_1990_04,1990,en,article,3056,head_tail_windows,1,CRIT_02,chat_packet_222,2,False,False,3,2,AUTH|CRIT,AUTH_03|CRIT_01|CRIT_03,True,legitimating,criticism|tradition,2,Spanish dance performers and flamenco fusion,False,False,"Truncated article; annotations are limited to visible beginning, evidence window, and ending context.",13,chat_packet_222_results.json
JALEO_1990_04::A23,jaleo,Jaleo,JUERGAS,JALEO_1990_04,1990,en,poem,4018,full,0,,chat_packet_222,3,False,False,3,2,COMM|PED,COMM_02|COMM_03|PED_02,True,legitimating,community|pedagogy,2,Los Angeles juerga community and memorial practice,False,False,Full visible text supports community participation and embodied transmission codes.,10,chat_packet_222_results.json
JALEO_1991_07::A1,jaleo,Jaleo,Letters and Avisos..... 2-,JALEO_1991_07,1991,en,other,2032,full,0,,chat_packet_222,4,False,False,2,2,CRIT|PED,CRIT_04|PED_03,True,legitimating,pedagogy|criticism,2,Jaleo as mediator of flamenco knowledge and qualified reporting,True,True,"Administrative text, but the instructional-video and correspondent-qualification sections contain clear mediation/authority discourse.",15,chat_packet_222_results.json
JALEO_1991_07::A2,jaleo,Jaleo,"Cover: Carmen Amaya, oil on wood, by Luisa Triana",JALEO_1991_07,1991,en,other,5896,full,0,,chat_packet_222,5,False,False,3,2,COMM|HERIT|PED,COMM_02|HERIT_03|PED_03,True,legitimating,heritage|community|pedagogy,3,Jaleo Magazine as a flamenco community and knowledge mediator,False,True,Full article includes both editorial discourse and routine event notices; codes are assigned only to the editorial sections with clear discourse function.,22,chat_packet_222_results.json
JALEO_1991_07::A3,jaleo,Jaleo,Books in Review,JALEO_1991_07,1991,en,other,4330,full,0,,chat_packet_223,1,False,False,4,2,COMM|CRIT,COMM_04|CRIT_01|CRIT_03|CRIT_04,True,mixed,criticism|community,2,Luisa Triana and the reviewed book's representation of flamenco identity,True,True,"The article combines notices and a book review; codes are limited to spans where evaluation, canonization, or identity-boundary critique is explicit.",22,chat_packet_223_results.json
JALEO_1991_07::A4,jaleo,Jaleo,San Diego Scene,JALEO_1991_07,1991,en,other,5282,full,0,,chat_packet_223,2,False,False,5,1,COMM|CRIT|PED,COMM_03|CRIT_01|CRIT_03|PED_01|PED_02,True,mixed,criticism|pedagogy|community,3,"the reviewed book, private flamenco gatherings, and Sabicas's teaching authority",False,True,Distinct sections support both review criticism and the Sabicas teaching anecdote; the private-reunion passage is coded only because it explicitly values that setting over the present.,27,chat_packet_223_results.json
JALEO_1991_07::A5,jaleo,Jaleo,Vicente Romero,JALEO_1991_07,1991,en,poem,2860,full,0,,chat_packet_223,3,False,False,3,2,COMM|HERIT|PED,COMM_04|HERIT_03|PED_03,True,legitimating,pedagogy|heritage|community,3,Hispanic Dance Ole of Birmingham,False,False,Administrative class advertisements at the end were not coded.,9,chat_packet_223_results.json
JALEO_1991_07::A6,jaleo,Jaleo,Maria Benitez in Santa Fe,JALEO_1991_07,1991,en,other,3753,head_tail_windows,2,"COMM_02, CRIT_01",chat_packet_223,4,False,False,4,2,COMM|CRIT|PED,COMM_02|CRIT_01|CRIT_02|PED_02,True,legitimating,community|pedagogy|criticism,3,"Charo Mange-Romero's formation, saeta performance norms, and Chuscales's artistry",True,True,"The article is truncated, but the visible windows contain enough evidence for the listed codes.",15,chat_packet_223_results.json
JALEO_1991_07::A7,jaleo,Jaleo,Carmona Flamenco,JALEO_1991_07,1991,en,other,49,full,0,,chat_packet_223,5,True,True,0,0,,,False,unclear,,0,,False,False,The visible text is only a brief contact-style listing and is insufficient for discourse annotation.,16,chat_packet_223_results.json
JALEO_1991_07::A8,jaleo,Jaleo,On Stage,JALEO_1991_07,1991,en,other,1498,full,0,,chat_packet_224,1,True,False,0,2,,,False,neutral,,0,,False,False,Advertisement copy; no clear flamenco discourse function beyond selling skirts.,10,chat_packet_224_results.json
JALEO_1991_07::A9,jaleo,Jaleo,Fundacion Andaluzas de Flamenco,JALEO_1991_07,1991,en,poem,4486,full,0,,chat_packet_224,2,False,False,3,2,CRIT,CRIT_01|CRIT_02|CRIT_03,True,legitimating,criticism,1,"Carmona Flamenco, Christina Vargas, the New Mexico festival, Yaelisa, and Roberto Amaral's series",False,False,The article combines artist promotion and performance review; codes are limited to explicit evaluative/ranking discourse.,16,chat_packet_224_results.json
JALEO_1991_07::A10,jaleo,Jaleo,III Seminario Internacional de Guitarra Flamenco,JALEO_1991_07,1991,en,article,344,full,0,,chat_packet_224,3,False,False,1,2,PED,PED_03,True,legitimating,pedagogy,1,recordings as learning access to flamenco,False,False,"Although promotional, the copy makes an explicit pedagogical access claim.",10,chat_packet_224_results.json
JALEO_1991_07::A11,jaleo,Jaleo,"New York, New York",JALEO_1991_07,1991,en,other,5504,full,0,,chat_packet_224,4,False,False,3,3,CRIT|PED,CRIT_03|PED_01|PED_03,True,legitimating,pedagogy|criticism,2,"the guitar seminar, its institutional accreditation, and Diego Cortes's flamenco status",False,True,The strongest discourse is institutional learning/access; later music-promotion copy is coded only where it clearly canonizes an artist.,20,chat_packet_224_results.json
JALEO_1991_10::A2,jaleo,Jaleo,Workshop.....2-,JALEO_1991_10,1991,en,other,2923,head_tail_windows,1,COMM_02,chat_packet_224,5,False,False,3,3,COMM,COMM_01|COMM_03|COMM_04,True,legitimating,community,1,cante gitano and flamenco of the gitanerias epoch,True,False,The truncated article is still sufficient for coding the visible historical/community boundary claims in the ending context.,18,chat_packet_224_results.json
JALEO_1991_10::A3,jaleo,Jaleo,Epochs of Flamenco History.....4-,JALEO_1991_10,1991,en,other,5993,full,0,,chat_packet_225,1,False,False,3,1,CRIT|PED,CRIT_01|CRIT_03|PED_03,True,legitimating,pedagogy|criticism,2,Spanish dance scholarship and the cafe cantante-era flamenco canon,False,False,"The first part is promotional, but the quoted endorsements make clear evaluative and pedagogical claims; the later history section clearly canonizes the cafe cantante period.",25,chat_packet_225_results.json
JALEO_1991_10::A4,jaleo,Jaleo,Interview: Joaquin Ruiz.....8-,JALEO_1991_10,1991,en,poem,2732,head_tail_windows,1,COMM_04,chat_packet_225,2,False,False,3,1,AUTH|CRIT,AUTH_02|AUTH_04|CRIT_04,True,mixed,authenticity|criticism,2,commercial/theatrical flamenco versus recovered honest flamenco,True,False,"The visible excerpt strongly contrasts compromised commercial forms with genuine, deeper, honest flamenco.",13,chat_packet_225_results.json
JALEO_1991_10::A5,jaleo,Jaleo,Flamenco at the Picacho - in Retrospect.....10-,JALEO_1991_10,1991,en,other,2733,full,0,,chat_packet_225,3,False,False,3,2,CRIT,CRIT_01|CRIT_02|CRIT_03,True,mixed,criticism,1,"Maria Benitez, Chuscales, and the Maria Benitez company performance",False,False,This is a conventional performance review with strong evaluative criteria and hierarchy claims; some community/intimacy language is secondary.,19,chat_packet_225_results.json
JALEO_1991_10::A6,jaleo,Jaleo,On Stage: Paco Peña in Australia,JALEO_1991_10,1991,en,other,38,full,0,,chat_packet_225,4,False,True,0,1,,,False,unclear,,0,Chuscales,False,False,Caption-length text; insufficient context for a confident code despite evaluative wording.,12,chat_packet_225_results.json
JALEO_1991_10::A7,jaleo,Jaleo,Paco de Lucia,JALEO_1991_10,1991,en,other,1211,full,0,,chat_packet_225,5,True,False,0,2,,,False,neutral,,0,,False,False,Advertisement for skirts; trigger words are commercial product copy only.,10,chat_packet_225_results.json
JALEO_1991_10::A8,jaleo,Jaleo,Flamenco Festival in Santa Barbara - A Review,JALEO_1991_10,1991,en,other,5123,full,0,,chat_packet_226,1,False,False,4,1,AUTH|CRIT,AUTH_03|CRIT_01|CRIT_02|CRIT_03,True,legitimating,criticism|tradition|authenticity,3,"Paco Peña, his company, and his flamenco practice",False,False,,0,chat_packet_226_results.json
JALEO_1991_10::A9,jaleo,Jaleo,What's Happening in Spain,JALEO_1991_10,1991,en,other,5086,full,0,,chat_packet_226,2,False,False,4,1,AUTH|CRIT,AUTH_03|CRIT_01|CRIT_02|CRIT_03,True,legitimating,tradition|criticism,2,Paco de Lucía's classical experiment and the reviewed flamenco festival performers,False,False,,0,chat_packet_226_results.json
JALEO_1991_10::A10,jaleo,Jaleo,Dice Don Quixote,JALEO_1991_10,1991,en,other,4676,full,0,,chat_packet_226,3,False,False,5,1,AUTH|COMM|CRIT,AUTH_01|COMM_04|CRIT_01|CRIT_02|CRIT_03,True,legitimating,criticism|authenticity|community,3,"Christina Hoyos, Jeronimo Maya, Pansequito, and Maria Solea",True,False,,0,chat_packet_226_results.json
JALEO_1992_01::A2,jaleo,Jaleo,Fountain Theatre,JALEO_1992_01,1992,en,poem,4635,full,0,,chat_packet_226,4,False,False,3,2,AUTH|PED,AUTH_03|PED_02|PED_03,True,legitimating,pedagogy|tradition,2,"Ritmo Flamenco, the Encinias family, and UNM flamenco instruction",False,False,,0,chat_packet_226_results.json
