article_id,periodical,periodical_label,issue_id,year,basis,polarity
JALEO_1982_04::A2,jaleo,Jaleo,JALEO_1982_04,1982,community,contested
JALEO_1982_04::A2,jaleo,Jaleo,JALEO_1982_04,1982,pedagogy,contested
JALEO_1982_04::A3,jaleo,Jaleo,JALEO_1982_04,1982,criticism,contested
JALEO_1982_04::A3,jaleo,Jaleo,JALEO_1982_04,1982,authenticity,contested
JALEO_1982_04::A5,jaleo,Jaleo,JALEO_1982_04,1982,pedagogy,legitimating
JALEO_1982_04::A5,jaleo,Jaleo,JALEO_1982_04,1982,community,legitimating
JALEO_1982_04::A6,jaleo,Jaleo,JALEO_1982_04,1982,authenticity,contested
JALEO_1982_04::A6,jaleo,Jaleo,JALEO_1982_04,1982,community,contested
JALEO_1982_04::A6,jaleo,Jaleo,JALEO_1982_04,1982,pedagogy,contested
JALEO_1982_04::A7,jaleo,Jaleo,JALEO_1982_04,1982,pedagogy,mixed
JALEO_1982_04::A7,jaleo,Jaleo,JALEO_1982_04,1982,criticism,mixed
JALEO_1982_04::A7,jaleo,Jaleo,JALEO_1982_04,1982,community,mixed
JALEO_1982_04::A9,jaleo,Jaleo,JALEO_1982_04,1982,pedagogy,legitimating
JALEO_1982_04::A11,jaleo,Jaleo,JALEO_1982_04,1982,community,legitimating
JALEO_1982_04::A11,jaleo,Jaleo,JALEO_1982_04,1982,criticism,legitimating
JALEO_1982_04::A12,jaleo,Jaleo,JALEO_1982_04,1982,heritage,legitimating
JALEO_1982_04::A12,jaleo,Jaleo,JALEO_1982_04,1982,criticism,legitimating
JALEO_1982_04::A14,jaleo,Jaleo,JALEO_1982_04,1982,pedagogy,legitimating
JALEO_1982_04::A14,jaleo,Jaleo,JALEO_1982_04,1982,authenticity,legitimating
JALEO_1982_04::A14,jaleo,Jaleo,JALEO_1982_04,1982,criticism,legitimating
JALEO_1982_04::A15,jaleo,Jaleo,JALEO_1982_04,1982,authenticity,delegitimating
JALEO_1982_04::A15,jaleo,Jaleo,JALEO_1982_04,1982,criticism,delegitimating
JALEO_1982_04::A16,jaleo,Jaleo,JALEO_1982_04,1982,community,mixed
JALEO_1982_05::A2,jaleo,Jaleo,JALEO_1982_05,1982,criticism,legitimating
JALEO_1982_05::A2,jaleo,Jaleo,JALEO_1982_05,1982,community,legitimating
JALEO_1982_05::A4,jaleo,Jaleo,JALEO_1982_05,1982,criticism,legitimating
JALEO_1982_05::A4,jaleo,Jaleo,JALEO_1982_05,1982,pedagogy,legitimating
JALEO_1982_05::A5,jaleo,Jaleo,JALEO_1982_05,1982,criticism,mixed
JALEO_1982_05::A7,jaleo,Jaleo,JALEO_1982_05,1982,criticism,legitimating
JALEO_1982_05::A7,jaleo,Jaleo,JALEO_1982_05,1982,community,legitimating
JALEO_1982_05::A8,jaleo,Jaleo,JALEO_1982_05,1982,criticism,legitimating
JALEO_1982_05::A8,jaleo,Jaleo,JALEO_1982_05,1982,tradition,legitimating
JALEO_1982_05::A9,jaleo,Jaleo,JALEO_1982_05,1982,criticism,legitimating
JALEO_1982_05::A10,jaleo,Jaleo,JALEO_1982_05,1982,criticism,mixed
JALEO_1982_05::A11,jaleo,Jaleo,JALEO_1982_05,1982,authenticity,delegitimating
JALEO_1982_05::A12,jaleo,Jaleo,JALEO_1982_05,1982,pedagogy,legitimating
JALEO_1982_05::A13,jaleo,Jaleo,JALEO_1982_05,1982,community,legitimating
JALEO_1982_05::A14,jaleo,Jaleo,JALEO_1982_05,1982,community,mixed
JALEO_1982_06::A1,jaleo,Jaleo,JALEO_1982_06,1982,criticism,legitimating
JALEO_1982_06::A2,jaleo,Jaleo,JALEO_1982_06,1982,pedagogy,legitimating
JALEO_1982_06::A3,jaleo,Jaleo,JALEO_1982_06,1982,authenticity,delegitimating
JALEO_1982_06::A3,jaleo,Jaleo,JALEO_1982_06,1982,tradition,delegitimating
JALEO_1982_06::A3,jaleo,Jaleo,JALEO_1982_06,1982,criticism,delegitimating
JALEO_1982_06::A4,jaleo,Jaleo,JALEO_1982_06,1982,pedagogy,legitimating
JALEO_1982_06::A4,jaleo,Jaleo,JALEO_1982_06,1982,criticism,legitimating
JALEO_1982_06::A5,jaleo,Jaleo,JALEO_1982_06,1982,pedagogy,contested
JALEO_1982_06::A5,jaleo,Jaleo,JALEO_1982_06,1982,community,contested
JALEO_1982_06::A5,jaleo,Jaleo,JALEO_1982_06,1982,authenticity,contested
JALEO_1982_06::A6,jaleo,Jaleo,JALEO_1982_06,1982,criticism,legitimating
JALEO_1982_06::A6,jaleo,Jaleo,JALEO_1982_06,1982,community,legitimating
JALEO_1982_06::A7,jaleo,Jaleo,JALEO_1982_06,1982,criticism,contested
JALEO_1982_06::A8,jaleo,Jaleo,JALEO_1982_06,1982,criticism,mixed
JALEO_1982_06::A9,jaleo,Jaleo,JALEO_1982_06,1982,tradition,legitimating
JALEO_1982_06::A9,jaleo,Jaleo,JALEO_1982_06,1982,criticism,legitimating
JALEO_1982_06::A10,jaleo,Jaleo,JALEO_1982_06,1982,criticism,mixed
JALEO_1982_06::A11,jaleo,Jaleo,JALEO_1982_06,1982,criticism,legitimating
JALEO_1982_06::A12,jaleo,Jaleo,JALEO_1982_06,1982,community,legitimating
JALEO_1982_06::A12,jaleo,Jaleo,JALEO_1982_06,1982,pedagogy,legitimating
JALEO_1982_06::A13,jaleo,Jaleo,JALEO_1982_06,1982,community,legitimating
JALEO_1982_06::A13,jaleo,Jaleo,JALEO_1982_06,1982,criticism,legitimating
JALEO_1982_07::A2,jaleo,Jaleo,JALEO_1982_07,1982,criticism,mixed
JALEO_1982_07::A2,jaleo,Jaleo,JALEO_1982_07,1982,pedagogy,mixed
JALEO_1982_07::A3,jaleo,Jaleo,JALEO_1982_07,1982,authenticity,contested
JALEO_1982_07::A3,jaleo,Jaleo,JALEO_1982_07,1982,tradition,contested
JALEO_1982_07::A3,jaleo,Jaleo,JALEO_1982_07,1982,community,contested
JALEO_1982_07::A3,jaleo,Jaleo,JALEO_1982_07,1982,criticism,contested
JALEO_1982_07::A4,jaleo,Jaleo,JALEO_1982_07,1982,pedagogy,legitimating
JALEO_1982_07::A5,jaleo,Jaleo,JALEO_1982_07,1982,criticism,legitimating
JALEO_1982_07::A5,jaleo,Jaleo,JALEO_1982_07,1982,pedagogy,legitimating
JALEO_1982_07::A7,jaleo,Jaleo,JALEO_1982_07,1982,criticism,legitimating
JALEO_1982_07::A7,jaleo,Jaleo,JALEO_1982_07,1982,authenticity,legitimating
JALEO_1982_07::A7,jaleo,Jaleo,JALEO_1982_07,1982,pedagogy,legitimating
JALEO_1982_07::A10,jaleo,Jaleo,JALEO_1982_07,1982,community,legitimating
JALEO_1982_07::A10,jaleo,Jaleo,JALEO_1982_07,1982,criticism,legitimating
JALEO_1982_07::A11,jaleo,Jaleo,JALEO_1982_07,1982,community,legitimating
JALEO_1982_08::A1,jaleo,Jaleo,JALEO_1982_08,1982,pedagogy,legitimating
JALEO_1982_08::A1,jaleo,Jaleo,JALEO_1982_08,1982,criticism,legitimating
JALEO_1982_08::A2,jaleo,Jaleo,JALEO_1982_08,1982,pedagogy,mixed
JALEO_1982_08::A2,jaleo,Jaleo,JALEO_1982_08,1982,criticism,mixed
JALEO_1982_08::A3,jaleo,Jaleo,JALEO_1982_08,1982,authenticity,contested
JALEO_1982_08::A3,jaleo,Jaleo,JALEO_1982_08,1982,tradition,contested
JALEO_1982_08::A3,jaleo,Jaleo,JALEO_1982_08,1982,criticism,contested
JALEO_1982_08::A4,jaleo,Jaleo,JALEO_1982_08,1982,community,mixed
JALEO_1982_08::A5,jaleo,Jaleo,JALEO_1982_08,1982,community,legitimating
JALEO_1982_08::A5,jaleo,Jaleo,JALEO_1982_08,1982,pedagogy,legitimating
JALEO_1982_08::A5,jaleo,Jaleo,JALEO_1982_08,1982,criticism,legitimating
JALEO_1982_08::A7,jaleo,Jaleo,JALEO_1982_08,1982,pedagogy,legitimating
JALEO_1982_08::A7,jaleo,Jaleo,JALEO_1982_08,1982,criticism,legitimating
JALEO_1982_08::A8,jaleo,Jaleo,JALEO_1982_08,1982,pedagogy,legitimating
JALEO_1982_08::A8,jaleo,Jaleo,JALEO_1982_08,1982,criticism,legitimating
JALEO_1982_08::A9,jaleo,Jaleo,JALEO_1982_08,1982,authenticity,delegitimating
JALEO_1982_08::A9,jaleo,Jaleo,JALEO_1982_08,1982,heritage,delegitimating
JALEO_1982_08::A9,jaleo,Jaleo,JALEO_1982_08,1982,criticism,delegitimating
JALEO_1982_08::A10,jaleo,Jaleo,JALEO_1982_08,1982,authenticity,legitimating
JALEO_1982_08::A10,jaleo,Jaleo,JALEO_1982_08,1982,heritage,legitimating
JALEO_1982_08::A10,jaleo,Jaleo,JALEO_1982_08,1982,community,legitimating
JALEO_1982_08::A11,jaleo,Jaleo,JALEO_1982_08,1982,criticism,legitimating
JALEO_1982_08::A11,jaleo,Jaleo,JALEO_1982_08,1982,tradition,legitimating
JALEO_1982_08::A11,jaleo,Jaleo,JALEO_1982_08,1982,authenticity,legitimating
JALEO_1982_08::A13,jaleo,Jaleo,JALEO_1982_08,1982,community,legitimating
JALEO_1982_10::A1,jaleo,Jaleo,JALEO_1982_10,1982,community,legitimating
JALEO_1982_10::A1,jaleo,Jaleo,JALEO_1982_10,1982,tradition,legitimating
JALEO_1982_10::A1,jaleo,Jaleo,JALEO_1982_10,1982,heritage,legitimating
JALEO_1982_10::A3,jaleo,Jaleo,JALEO_1982_10,1982,tradition,legitimating
JALEO_1982_10::A3,jaleo,Jaleo,JALEO_1982_10,1982,community,legitimating
JALEO_1982_10::A3,jaleo,Jaleo,JALEO_1982_10,1982,criticism,legitimating
JALEO_1982_10::A4,jaleo,Jaleo,JALEO_1982_10,1982,tradition,legitimating
JALEO_1982_10::A4,jaleo,Jaleo,JALEO_1982_10,1982,authenticity,legitimating
JALEO_1982_10::A4,jaleo,Jaleo,JALEO_1982_10,1982,community,legitimating
JALEO_1982_10::A5,jaleo,Jaleo,JALEO_1982_10,1982,criticism,legitimating
JALEO_1982_10::A5,jaleo,Jaleo,JALEO_1982_10,1982,pedagogy,legitimating
JALEO_1982_10::A6,jaleo,Jaleo,JALEO_1982_10,1982,tradition,legitimating
JALEO_1982_10::A6,jaleo,Jaleo,JALEO_1982_10,1982,community,legitimating
JALEO_1982_10::A6,jaleo,Jaleo,JALEO_1982_10,1982,pedagogy,legitimating
JALEO_1982_10::A6,jaleo,Jaleo,JALEO_1982_10,1982,criticism,legitimating
JALEO_1982_10::A7,jaleo,Jaleo,JALEO_1982_10,1982,tradition,legitimating
JALEO_1982_10::A7,jaleo,Jaleo,JALEO_1982_10,1982,pedagogy,legitimating
JALEO_1982_10::A7,jaleo,Jaleo,JALEO_1982_10,1982,community,legitimating
JALEO_1982_10::A8,jaleo,Jaleo,JALEO_1982_10,1982,pedagogy,legitimating
JALEO_1982_10::A8,jaleo,Jaleo,JALEO_1982_10,1982,criticism,legitimating
JALEO_1982_10::A10,jaleo,Jaleo,JALEO_1982_10,1982,authenticity,legitimating
JALEO_1982_10::A10,jaleo,Jaleo,JALEO_1982_10,1982,tradition,legitimating
JALEO_1982_10::A10,jaleo,Jaleo,JALEO_1982_10,1982,criticism,legitimating
JALEO_1982_10::A11,jaleo,Jaleo,JALEO_1982_10,1982,criticism,legitimating
JALEO_1982_10::A12,jaleo,Jaleo,JALEO_1982_10,1982,community,legitimating
JALEO_1982_10::A12,jaleo,Jaleo,JALEO_1982_10,1982,criticism,legitimating
JALEO_1982_10::A13,jaleo,Jaleo,JALEO_1982_10,1982,criticism,legitimating
JALEO_1982_10::A14,jaleo,Jaleo,JALEO_1982_10,1982,community,legitimating
JALEO_1982_10::A15,jaleo,Jaleo,JALEO_1982_10,1982,community,legitimating
JALEO_1982_10::A15,jaleo,Jaleo,JALEO_1982_10,1982,authenticity,legitimating
JALEO_1982_10::A15,jaleo,Jaleo,JALEO_1982_10,1982,criticism,legitimating
JALEO_1982_11::A1,jaleo,Jaleo,JALEO_1982_11,1982,pedagogy,legitimating
JALEO_1982_11::A1,jaleo,Jaleo,JALEO_1982_11,1982,community,legitimating
JALEO_1982_11::A2,jaleo,Jaleo,JALEO_1982_11,1982,criticism,legitimating
JALEO_1982_11::A2,jaleo,Jaleo,JALEO_1982_11,1982,pedagogy,legitimating
JALEO_1982_11::A2,jaleo,Jaleo,JALEO_1982_11,1982,community,legitimating
JALEO_1982_11::A3,jaleo,Jaleo,JALEO_1982_11,1982,pedagogy,contested
JALEO_1982_11::A3,jaleo,Jaleo,JALEO_1982_11,1982,tradition,contested
JALEO_1982_11::A3,jaleo,Jaleo,JALEO_1982_11,1982,criticism,contested
JALEO_1982_11::A4,jaleo,Jaleo,JALEO_1982_11,1982,criticism,legitimating
JALEO_1982_11::A4,jaleo,Jaleo,JALEO_1982_11,1982,community,legitimating
JALEO_1982_11::A6,jaleo,Jaleo,JALEO_1982_11,1982,pedagogy,legitimating
JALEO_1982_11::A6,jaleo,Jaleo,JALEO_1982_11,1982,tradition,legitimating
JALEO_1982_11::A8,jaleo,Jaleo,JALEO_1982_11,1982,community,legitimating
JALEO_1982_11::A8,jaleo,Jaleo,JALEO_1982_11,1982,criticism,legitimating
JALEO_1982_11::A9,jaleo,Jaleo,JALEO_1982_11,1982,pedagogy,legitimating
JALEO_1982_11::A10,jaleo,Jaleo,JALEO_1982_11,1982,criticism,legitimating
JALEO_1982_11::A11,jaleo,Jaleo,JALEO_1982_11,1982,authenticity,mixed
JALEO_1982_11::A11,jaleo,Jaleo,JALEO_1982_11,1982,community,mixed
JALEO_1982_11::A11,jaleo,Jaleo,JALEO_1982_11,1982,criticism,mixed
JALEO_1982_11::A12,jaleo,Jaleo,JALEO_1982_11,1982,pedagogy,legitimating
JALEO_1982_11::A12,jaleo,Jaleo,JALEO_1982_11,1982,criticism,legitimating
JALEO_1982_11::A13,jaleo,Jaleo,JALEO_1982_11,1982,community,legitimating
JALEO_1982_11::A13,jaleo,Jaleo,JALEO_1982_11,1982,criticism,legitimating
JALEO_1982_12::A1,jaleo,Jaleo,JALEO_1982_12,1982,tradition,legitimating
JALEO_1982_12::A1,jaleo,Jaleo,JALEO_1982_12,1982,community,legitimating
JALEO_1982_12::A1,jaleo,Jaleo,JALEO_1982_12,1982,criticism,legitimating
JALEO_1982_12::A2,jaleo,Jaleo,JALEO_1982_12,1982,community,legitimating
JALEO_1982_12::A3,jaleo,Jaleo,JALEO_1982_12,1982,pedagogy,legitimating
JALEO_1982_12::A4,jaleo,Jaleo,JALEO_1982_12,1982,criticism,contested
JALEO_1982_12::A4,jaleo,Jaleo,JALEO_1982_12,1982,tradition,contested
JALEO_1982_12::A5,jaleo,Jaleo,JALEO_1982_12,1982,authenticity,legitimating
JALEO_1982_12::A5,jaleo,Jaleo,JALEO_1982_12,1982,criticism,legitimating
JALEO_1982_12::A6,jaleo,Jaleo,JALEO_1982_12,1982,pedagogy,legitimating
JALEO_1982_12::A6,jaleo,Jaleo,JALEO_1982_12,1982,criticism,legitimating
JALEO_1982_12::A7,jaleo,Jaleo,JALEO_1982_12,1982,tradition,legitimating
JALEO_1982_12::A7,jaleo,Jaleo,JALEO_1982_12,1982,community,legitimating
JALEO_1982_12::A7,jaleo,Jaleo,JALEO_1982_12,1982,criticism,legitimating
JALEO_1982_12::A9,jaleo,Jaleo,JALEO_1982_12,1982,criticism,legitimating
JALEO_1982_12::A10,jaleo,Jaleo,JALEO_1982_12,1982,tradition,legitimating
JALEO_1982_12::A10,jaleo,Jaleo,JALEO_1982_12,1982,pedagogy,legitimating
JALEO_1982_12::A10,jaleo,Jaleo,JALEO_1982_12,1982,criticism,legitimating
JALEO_1983_01::A1,jaleo,Jaleo,JALEO_1983_01,1983,authenticity,mixed
JALEO_1983_01::A1,jaleo,Jaleo,JALEO_1983_01,1983,tradition,mixed
JALEO_1983_01::A1,jaleo,Jaleo,JALEO_1983_01,1983,pedagogy,mixed
JALEO_1983_01::A1,jaleo,Jaleo,JALEO_1983_01,1983,criticism,mixed
JALEO_1983_01::A3,jaleo,Jaleo,JALEO_1983_01,1983,pedagogy,legitimating
JALEO_1983_01::A4,jaleo,Jaleo,JALEO_1983_01,1983,community,mixed
JALEO_1983_01::A6,jaleo,Jaleo,JALEO_1983_01,1983,pedagogy,legitimating
JALEO_1983_01::A7,jaleo,Jaleo,JALEO_1983_01,1983,authenticity,legitimating
JALEO_1983_01::A7,jaleo,Jaleo,JALEO_1983_01,1983,community,legitimating
JALEO_1983_01::A7,jaleo,Jaleo,JALEO_1983_01,1983,heritage,legitimating
JALEO_1983_01::A7,jaleo,Jaleo,JALEO_1983_01,1983,criticism,legitimating
JALEO_1983_01::A8,jaleo,Jaleo,JALEO_1983_01,1983,authenticity,mixed
JALEO_1983_01::A8,jaleo,Jaleo,JALEO_1983_01,1983,tradition,mixed
JALEO_1983_01::A8,jaleo,Jaleo,JALEO_1983_01,1983,pedagogy,mixed
JALEO_1983_01::A8,jaleo,Jaleo,JALEO_1983_01,1983,criticism,mixed
JALEO_1983_01::A9,jaleo,Jaleo,JALEO_1983_01,1983,tradition,legitimating
JALEO_1983_01::A9,jaleo,Jaleo,JALEO_1983_01,1983,community,legitimating
JALEO_1983_01::A10,jaleo,Jaleo,JALEO_1983_01,1983,authenticity,mixed
JALEO_1983_01::A10,jaleo,Jaleo,JALEO_1983_01,1983,criticism,mixed
JALEO_1983_01::A11,jaleo,Jaleo,JALEO_1983_01,1983,pedagogy,legitimating
JALEO_1983_01::A12,jaleo,Jaleo,JALEO_1983_01,1983,authenticity,mixed
JALEO_1983_01::A12,jaleo,Jaleo,JALEO_1983_01,1983,pedagogy,mixed
JALEO_1983_01::A12,jaleo,Jaleo,JALEO_1983_01,1983,criticism,mixed
JALEO_1983_01::A13,jaleo,Jaleo,JALEO_1983_01,1983,pedagogy,legitimating
JALEO_1983_01::A13,jaleo,Jaleo,JALEO_1983_01,1983,criticism,legitimating
JALEO_1983_01::A14,jaleo,Jaleo,JALEO_1983_01,1983,criticism,legitimating
JALEO_1983_02::A1,jaleo,Jaleo,JALEO_1983_02,1983,criticism,legitimating
JALEO_1983_02::A1,jaleo,Jaleo,JALEO_1983_02,1983,authenticity,legitimating
JALEO_1983_02::A3,jaleo,Jaleo,JALEO_1983_02,1983,community,legitimating
JALEO_1983_02::A3,jaleo,Jaleo,JALEO_1983_02,1983,pedagogy,legitimating
JALEO_1983_02::A4,jaleo,Jaleo,JALEO_1983_02,1983,tradition,mixed
JALEO_1983_02::A4,jaleo,Jaleo,JALEO_1983_02,1983,criticism,mixed
JALEO_1983_02::A6,jaleo,Jaleo,JALEO_1983_02,1983,pedagogy,mixed
JALEO_1983_02::A6,jaleo,Jaleo,JALEO_1983_02,1983,community,mixed
JALEO_1983_02::A7,jaleo,Jaleo,JALEO_1983_02,1983,criticism,legitimating
JALEO_1983_02::A7,jaleo,Jaleo,JALEO_1983_02,1983,tradition,legitimating
JALEO_1983_02::A7,jaleo,Jaleo,JALEO_1983_02,1983,authenticity,legitimating
JALEO_1983_02::A8,jaleo,Jaleo,JALEO_1983_02,1983,community,legitimating
JALEO_1983_02::A8,jaleo,Jaleo,JALEO_1983_02,1983,criticism,legitimating
JALEO_1983_03::A1,jaleo,Jaleo,JALEO_1983_03,1983,pedagogy,legitimating
JALEO_1983_03::A2,jaleo,Jaleo,JALEO_1983_03,1983,community,legitimating
JALEO_1983_03::A3,jaleo,Jaleo,JALEO_1983_03,1983,pedagogy,legitimating
JALEO_1983_03::A3,jaleo,Jaleo,JALEO_1983_03,1983,criticism,legitimating
JALEO_1983_03::A4,jaleo,Jaleo,JALEO_1983_03,1983,criticism,mixed
JALEO_1983_03::A4,jaleo,Jaleo,JALEO_1983_03,1983,tradition,mixed
JALEO_1983_03::A6,jaleo,Jaleo,JALEO_1983_03,1983,pedagogy,legitimating
JALEO_1983_03::A6,jaleo,Jaleo,JALEO_1983_03,1983,heritage,legitimating
JALEO_1983_03::A6,jaleo,Jaleo,JALEO_1983_03,1983,criticism,legitimating
JALEO_1983_03::A7,jaleo,Jaleo,JALEO_1983_03,1983,pedagogy,legitimating
JALEO_1983_03::A7,jaleo,Jaleo,JALEO_1983_03,1983,criticism,legitimating
JALEO_1983_03::A8,jaleo,Jaleo,JALEO_1983_03,1983,pedagogy,legitimating
JALEO_1983_03::A8,jaleo,Jaleo,JALEO_1983_03,1983,tradition,legitimating
JALEO_1983_03::A10,jaleo,Jaleo,JALEO_1983_03,1983,criticism,legitimating
JALEO_1983_03::A11,jaleo,Jaleo,JALEO_1983_03,1983,criticism,legitimating
JALEO_1983_03::A11,jaleo,Jaleo,JALEO_1983_03,1983,pedagogy,legitimating
JALEO_1983_03::A12,jaleo,Jaleo,JALEO_1983_03,1983,pedagogy,mixed
JALEO_1983_03::A12,jaleo,Jaleo,JALEO_1983_03,1983,authenticity,mixed
JALEO_1983_03::A12,jaleo,Jaleo,JALEO_1983_03,1983,tradition,mixed
JALEO_1983_03::A13,jaleo,Jaleo,JALEO_1983_03,1983,community,legitimating
JALEO_1983_03::A13,jaleo,Jaleo,JALEO_1983_03,1983,pedagogy,legitimating
JALEO_1983_03::A14,jaleo,Jaleo,JALEO_1983_03,1983,criticism,legitimating
JALEO_1983_03::A14,jaleo,Jaleo,JALEO_1983_03,1983,community,legitimating
JALEO_1983_03::A14,jaleo,Jaleo,JALEO_1983_03,1983,pedagogy,legitimating
JALEO_1983_03::A15,jaleo,Jaleo,JALEO_1983_03,1983,community,mixed
JALEO_1983_03::A15,jaleo,Jaleo,JALEO_1983_03,1983,criticism,mixed
JALEO_1983_04::A3,jaleo,Jaleo,JALEO_1983_04,1983,pedagogy,legitimating
JALEO_1983_04::A4,jaleo,Jaleo,JALEO_1983_04,1983,pedagogy,legitimating
JALEO_1983_04::A5,jaleo,Jaleo,JALEO_1983_04,1983,authenticity,mixed
JALEO_1983_04::A5,jaleo,Jaleo,JALEO_1983_04,1983,criticism,mixed
JALEO_1983_04::A6,jaleo,Jaleo,JALEO_1983_04,1983,criticism,legitimating
JALEO_1983_04::A6,jaleo,Jaleo,JALEO_1983_04,1983,tradition,legitimating
JALEO_1983_04::A7,jaleo,Jaleo,JALEO_1983_04,1983,authenticity,contested
JALEO_1983_04::A7,jaleo,Jaleo,JALEO_1983_04,1983,community,contested
JALEO_1983_04::A7,jaleo,Jaleo,JALEO_1983_04,1983,criticism,contested
JALEO_1983_04::A9,jaleo,Jaleo,JALEO_1983_04,1983,authenticity,mixed
JALEO_1983_04::A9,jaleo,Jaleo,JALEO_1983_04,1983,tradition,mixed
JALEO_1983_04::A9,jaleo,Jaleo,JALEO_1983_04,1983,criticism,mixed
JALEO_1983_04::A10,jaleo,Jaleo,JALEO_1983_04,1983,pedagogy,mixed
JALEO_1983_04::A10,jaleo,Jaleo,JALEO_1983_04,1983,tradition,mixed
JALEO_1983_04::A10,jaleo,Jaleo,JALEO_1983_04,1983,criticism,mixed
JALEO_1983_04::A11,jaleo,Jaleo,JALEO_1983_04,1983,pedagogy,legitimating
JALEO_1983_04::A12,jaleo,Jaleo,JALEO_1983_04,1983,pedagogy,legitimating
JALEO_1983_04::A12,jaleo,Jaleo,JALEO_1983_04,1983,community,legitimating
JALEO_1983_06::A1,jaleo,Jaleo,JALEO_1983_06,1983,pedagogy,mixed
JALEO_1983_06::A1,jaleo,Jaleo,JALEO_1983_06,1983,authenticity,mixed
JALEO_1983_06::A1,jaleo,Jaleo,JALEO_1983_06,1983,criticism,mixed
JALEO_1983_06::A3,jaleo,Jaleo,JALEO_1983_06,1983,pedagogy,legitimating
JALEO_1983_06::A3,jaleo,Jaleo,JALEO_1983_06,1983,criticism,legitimating
JALEO_1983_06::A4,jaleo,Jaleo,JALEO_1983_06,1983,pedagogy,legitimating
JALEO_1983_06::A4,jaleo,Jaleo,JALEO_1983_06,1983,authenticity,legitimating
JALEO_1983_06::A4,jaleo,Jaleo,JALEO_1983_06,1983,criticism,legitimating
JALEO_1983_06::A5,jaleo,Jaleo,JALEO_1983_06,1983,heritage,legitimating
JALEO_1983_06::A5,jaleo,Jaleo,JALEO_1983_06,1983,criticism,legitimating
JALEO_1983_06::A6,jaleo,Jaleo,JALEO_1983_06,1983,authenticity,contested
JALEO_1983_06::A6,jaleo,Jaleo,JALEO_1983_06,1983,tradition,contested
JALEO_1983_06::A6,jaleo,Jaleo,JALEO_1983_06,1983,community,contested
JALEO_1983_06::A7,jaleo,Jaleo,JALEO_1983_06,1983,criticism,legitimating
JALEO_1983_06::A7,jaleo,Jaleo,JALEO_1983_06,1983,heritage,legitimating
JALEO_1983_06::A8,jaleo,Jaleo,JALEO_1983_06,1983,criticism,legitimating
JALEO_1983_06::A10,jaleo,Jaleo,JALEO_1983_06,1983,criticism,delegitimating
JALEO_1983_06::A10,jaleo,Jaleo,JALEO_1983_06,1983,pedagogy,delegitimating
JALEO_1983_06::A11,jaleo,Jaleo,JALEO_1983_06,1983,criticism,mixed
JALEO_1983_06::A12,jaleo,Jaleo,JALEO_1983_06,1983,criticism,legitimating
JALEO_1983_06::A12,jaleo,Jaleo,JALEO_1983_06,1983,community,legitimating
JALEO_1983_06::A13,jaleo,Jaleo,JALEO_1983_06,1983,community,mixed
JALEO_1983_06::A13,jaleo,Jaleo,JALEO_1983_06,1983,pedagogy,mixed
JALEO_1983_06::A14,jaleo,Jaleo,JALEO_1983_06,1983,criticism,legitimating
JALEO_1983_06::A15,jaleo,Jaleo,JALEO_1983_06,1983,community,legitimating
JALEO_1983_07::A1,jaleo,Jaleo,JALEO_1983_07,1983,pedagogy,legitimating
JALEO_1983_07::A3,jaleo,Jaleo,JALEO_1983_07,1983,criticism,legitimating
JALEO_1983_07::A4,jaleo,Jaleo,JALEO_1983_07,1983,community,contested
JALEO_1983_07::A4,jaleo,Jaleo,JALEO_1983_07,1983,authenticity,contested
JALEO_1983_07::A5,jaleo,Jaleo,JALEO_1983_07,1983,community,legitimating
JALEO_1983_07::A5,jaleo,Jaleo,JALEO_1983_07,1983,pedagogy,legitimating
JALEO_1983_07::A5,jaleo,Jaleo,JALEO_1983_07,1983,criticism,legitimating
JALEO_1983_07::A6,jaleo,Jaleo,JALEO_1983_07,1983,tradition,legitimating
JALEO_1983_07::A6,jaleo,Jaleo,JALEO_1983_07,1983,criticism,legitimating
JALEO_1983_07::A8,jaleo,Jaleo,JALEO_1983_07,1983,pedagogy,mixed
JALEO_1983_07::A8,jaleo,Jaleo,JALEO_1983_07,1983,authenticity,mixed
JALEO_1983_07::A8,jaleo,Jaleo,JALEO_1983_07,1983,criticism,mixed
JALEO_1983_07::A9,jaleo,Jaleo,JALEO_1983_07,1983,criticism,legitimating
JALEO_1983_07::A9,jaleo,Jaleo,JALEO_1983_07,1983,authenticity,legitimating
JALEO_1983_07::A10,jaleo,Jaleo,JALEO_1983_07,1983,community,contested
JALEO_1983_07::A10,jaleo,Jaleo,JALEO_1983_07,1983,criticism,contested
JALEO_1983_07::A11,jaleo,Jaleo,JALEO_1983_07,1983,tradition,mixed
JALEO_1983_07::A11,jaleo,Jaleo,JALEO_1983_07,1983,criticism,mixed
JALEO_1983_07::A12,jaleo,Jaleo,JALEO_1983_07,1983,pedagogy,legitimating
JALEO_1983_07::A12,jaleo,Jaleo,JALEO_1983_07,1983,heritage,legitimating
JALEO_1983_07::A13,jaleo,Jaleo,JALEO_1983_07,1983,pedagogy,legitimating
JALEO_1983_07::A13,jaleo,Jaleo,JALEO_1983_07,1983,criticism,legitimating
JALEO_1983_07::A14,jaleo,Jaleo,JALEO_1983_07,1983,pedagogy,legitimating
JALEO_1983_07::A16,jaleo,Jaleo,JALEO_1983_07,1983,criticism,mixed
JALEO_1983_07::A18,jaleo,Jaleo,JALEO_1983_07,1983,authenticity,legitimating
